Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Season,League,Home_Form_Points,Home_Form_GoalsFor,Home_Form_GoalsAgainst,Away_Form_Points,Away_Form_GoalsFor,Away_Form_GoalsAgainst,Home_Elo,Away_Elo,H2H_HomeWinRate,H2H_Meetings
2026-03-07,Ath Bilbao,Barcelona,0,1,A,LaLiga_2025-26,La Liga,2.2,2.0,1.2,2.4,2.8,0.8,1573.8729776462862,1781.4229405289316,0.0,11
2026-03-07,Levante,Girona,1,1,D,LaLiga_2025-26,La Liga,0.6,0.8,2.0,1.0,1.2,1.4,1421.5338086266102,1500.9130969802848,1.0,1
2026-03-07,Osasuna,Mallorca,2,2,D,LaLiga_2025-26,La Liga,1.6,1.2,1.0,0.6,1.0,1.8,1532.544898934187,1450.5664750080207,0.3333333333333333,9
2026-03-07,Juventus,Pisa,4,0,H,SerieA_2025-26,Serie A,1.0,2.2,2.2,0.2,0.4,1.4,1667.1335351539738,1426.4387821733847,1.0,1
2026-03-07,FC Koln,Dortmund,1,2,A,Bundesliga_2025-26,Bundesliga,0.8,1.0,1.8,2.0,2.6,1.6,1431.4650308626995,1688.6520944269007,0.2222222222222222,9
2026-03-07,Atalanta,Udinese,2,2,D,SerieA_2025-26,Serie A,2.0,1.4,0.8,1.2,1.2,1.0,1647.4746587830614,1485.4458789029834,0.36363636363636365,11
2026-03-07,Wolfsburg,Hamburg,1,2,A,Bundesliga_2025-26,Bundesliga,0.2,1.0,2.4,1.4,1.4,1.2,1438.2433836800403,1485.1386285480844,1.0,1
2026-03-07,RB Leipzig,Augsburg,2,1,H,Bundesliga_2025-26,Bundesliga,1.6,1.8,1.6,2.4,1.6,1.0,1615.0406429991165,1494.4677505958846,0.6363636363636364,11
2026-03-07,Mainz,Stuttgart,2,2,D,Bundesliga_2025-26,Bundesliga,1.6,1.2,1.4,2.0,2.4,1.2,1507.1781757447293,1607.9798696532202,0.09090909090909091,11
2026-03-07,Heidenheim,Hoffenheim,2,4,A,Bundesliga_2025-26,Bundesliga,0.2,1.0,2.2,1.4,1.8,1.8,1385.947551699512,1558.300997456311,0.0,5
2026-03-07,Freiburg,Leverkusen,3,3,D,Bundesliga_2025-26,Bundesliga,1.2,0.6,1.4,1.6,1.4,0.6,1548.9621335643176,1678.4060334938376,0.2727272727272727,11
2026-03-08,Lille,Lorient,1,1,D,Ligue1_2025-26,Ligue 1,1.6,0.6,0.4,1.6,1.8,1.6,1620.8964063323365,1499.6803477668352,0.6666666666666666,9
2026-03-08,Union Berlin,Werder Bremen,1,4,A,Bundesliga_2025-26,Bundesliga,0.8,1.0,1.6,0.8,0.8,1.4,1490.5501492840526,1475.7796709107672,0.5555555555555556,9
2026-03-08,Lens,Metz,3,0,H,Ligue1_2025-26,Ligue 1,2.0,2.4,1.0,0.2,0.2,1.6,1657.1244013916614,1360.6721744183033,0.14285714285714285,7
2026-03-08,Brest,Le Havre,2,0,H,Ligue1_2025-26,Ligue 1,2.2,1.6,0.6,1.2,0.8,1.2,1568.764016239449,1465.5249207209588,0.8,5
2026-03-08,St Pauli,Ein Frankfurt,0,0,D,Bundesliga_2025-26,Bundesliga,1.8,1.2,1.6,1.4,1.8,1.4,1452.3577664973377,1575.0131138094152,0.0,3
2026-03-08,Lecce,Cremonese,2,1,H,SerieA_2025-26,Serie A,1.2,1.0,1.4,0.2,0.2,1.8,1426.7857990761288,1424.1013770564405,0.3333333333333333,3
2026-03-08,Valencia,Alaves,3,2,H,LaLiga_2025-26,La Liga,1.2,1.0,1.2,1.0,1.0,1.6,1504.1085829744786,1454.3022619498154,0.1111111111111111,9
2026-03-08,Bologna,Verona,1,2,A,SerieA_2025-26,Serie A,1.8,0.8,1.0,0.2,0.4,2.2,1577.7547412724634,1381.7131048032988,0.45454545454545453,11
2026-03-08,Fiorentina,Parma,0,0,D,SerieA_2025-26,Serie A,1.4,1.2,1.6,2.0,1.2,1.2,1527.8014332040907,1475.9111882292466,0.0,5
2026-03-08,Genoa,Roma,2,1,H,SerieA_2025-26,Serie A,0.8,1.4,1.6,1.6,2.0,1.2,1483.3374055522956,1659.9852271722739,0.1111111111111111,9
2026-03-08,Milan,Inter,1,0,H,SerieA_2025-26,Serie A,2.0,1.6,0.6,3.0,2.8,0.4,1694.0524551579556,1794.3858363391485,0.45454545454545453,11
2026-03-08,Nice,Rennes,0,4,A,Ligue1_2025-26,Ligue 1,0.6,1.0,1.6,1.8,1.6,1.6,1534.3235356426383,1574.3973754111196,0.5454545454545454,11
2026-03-08,Sevilla,Vallecano,1,1,D,LaLiga_2025-26,La Liga,1.2,1.2,1.6,1.6,1.8,0.8,1467.118033054799,1507.9877715724228,0.4444444444444444,9
2026-03-08,Getafe,Betis,2,0,H,LaLiga_2025-26,La Liga,2.0,1.0,0.4,2.2,1.6,1.0,1473.9998592795694,1608.8109913807643,0.18181818181818182,11
2026-03-08,Villarreal,Elche,2,1,H,LaLiga_2025-26,La Liga,1.8,1.8,1.6,0.4,1.0,2.0,1655.6416293184313,1413.4787744027483,0.42857142857142855,7
2026-03-08,Lyon,Paris FC,1,1,D,Ligue1_2025-26,Ligue 1,1.8,1.4,1.2,1.2,0.8,1.6,1635.15010981164,1489.6144190563293,0.0,1
2026-03-09,Lazio,Sassuolo,2,1,H,SerieA_2025-26,Serie A,1.0,1.0,1.6,2.4,2.0,1.6,1571.2915346536183,1492.377096282569,0.5555555555555556,9
2026-03-09,Espanol,Oviedo,1,1,D,LaLiga_2025-26,La Liga,0.4,1.6,2.8,0.8,1.0,1.8,1489.7575006835004,1435.4396174986023,1.0,1
2026-03-13,M'gladbach,St Pauli,2,0,H,Bundesliga_2025-26,Bundesliga,0.8,0.8,2.0,2.0,1.0,1.2,1473.0762653495863,1453.0089171746072,0.6666666666666666,3
2026-03-13,Torino,Parma,4,1,H,SerieA_2025-26,Serie A,0.8,1.2,1.8,2.2,1.0,0.4,1485.0793609480138,1480.0241911630812,0.4,5
2026-03-13,Alaves,Villarreal,1,1,D,LaLiga_2025-26,La Liga,0.4,1.0,2.0,1.8,1.4,1.6,1448.3653088073968,1658.0901639164495,0.3333333333333333,9
2026-03-13,Marseille,Auxerre,1,0,H,Ligue1_2025-26,Ligue 1,1.4,1.2,2.2,1.2,1.0,1.2,1647.8077637893782,1445.161648721503,0.6,5
2026-03-14,Leverkusen,Bayern Munich,1,1,D,Bundesliga_2025-26,Bundesliga,1.6,1.8,1.0,3.0,3.6,1.2,1677.5605929313958,1801.8225742009706,0.18181818181818182,11
2026-03-14,Inter,Atalanta,1,1,D,SerieA_2025-26,Serie A,2.4,2.4,0.6,2.0,1.8,1.2,1784.3762408603673,1641.0983013934926,0.7272727272727273,11
2026-03-14,Napoli,Lecce,2,1,H,SerieA_2025-26,Serie A,2.0,2.0,1.6,1.8,1.4,1.4,1705.5330467992292,1433.9134535018025,0.7142857142857143,7
2026-03-14,Dortmund,Augsburg,2,0,H,Bundesliga_2025-26,Bundesliga,2.0,2.4,1.4,1.8,1.4,1.2,1694.413226229324,1490.0816456009936,0.5454545454545454,11
2026-03-14,Ein Frankfurt,Heidenheim,1,0,H,Bundesliga_2025-26,Bundesliga,1.6,1.6,0.8,0.2,1.0,2.4,1574.3619631321458,1378.0004598481228,0.8,5
2026-03-14,Hoffenheim,Wolfsburg,1,1,D,Bundesliga_2025-26,Bundesliga,1.4,2.0,2.0,0.2,1.2,2.6,1566.2480893077002,1426.7266987600533,0.45454545454545453,11
2026-03-14,Udinese,Juventus,0,1,A,SerieA_2025-26,Serie A,0.8,1.4,1.4,1.0,2.2,2.0,1491.8222362925521,1669.6002871754245,0.09090909090909091,11
2026-03-14,Lorient,Lens,2,1,H,Ligue1_2025-26,Ligue 1,1.2,1.6,1.6,2.0,2.8,1.0,1505.3069072580818,1658.9766228197925,0.1111111111111111,9
2026-03-14,Sunderland,Brighton,0,1,A,PL_2025-26,Premier League,0.8,0.6,1.6,1.2,0.8,0.8,1534.2735569796985,1560.2600046725277,0.0,1
2026-03-14,Hamburg,FC Koln,1,1,D,Bundesliga_2025-26,Bundesliga,1.4,1.4,1.4,0.2,1.0,2.2,1496.6553134680714,1425.7038990602762,0.0,1
2026-03-14,Girona,Ath Bilbao,3,0,H,LaLiga_2025-26,La Liga,1.2,1.4,1.4,2.0,1.8,1.2,1501.5059128572582,1566.8732877019927,0.42857142857142855,7
2026-03-14,Monaco,Brest,2,0,H,Ligue1_2025-26,Ligue 1,2.6,2.2,0.8,2.6,1.6,0.2,1626.3775847057557,1573.501339055261,0.6363636363636364,11
2026-03-14,Real Madrid,Elche,4,1,H,LaLiga_2025-26,La Liga,1.8,1.8,1.0,0.4,1.0,1.8,1766.9933670067721,1411.0302398047302,0.5714285714285714,7
2026-03-14,West Ham,Man City,1,1,D,PL_2025-26,Premier League,1.6,1.2,1.2,2.6,2.0,0.8,1475.4926931835541,1732.2380394325066,0.0,11
2026-03-14,Chelsea,Newcastle,0,1,A,PL_2025-26,Premier League,1.6,2.2,1.4,1.2,1.8,2.0,1633.7198380463851,1567.8090816212407,0.5454545454545454,11
2026-03-14,Arsenal,Everton,2,0,H,PL_2025-26,Premier League,2.2,2.0,1.0,1.8,1.6,1.2,1756.5091478569238,1554.8976233995656,0.45454545454545453,11
2026-03-14,Burnley,Bournemouth,0,0,D,PL_2025-26,Premier League,0.8,1.4,2.2,1.4,0.8,0.6,1366.5575598027024,1560.3726024745408,0.0,3
2026-03-14,Oviedo,Valencia,1,0,H,LaLiga_2025-26,La Liga,0.4,1.0,2.0,1.8,1.4,1.2,1439.610505900533,1510.0455361168972,1.0,1
2026-03-14,Ath Madrid,Getafe,1,0,H,LaLiga_2025-26,La Liga,1.8,1.6,1.6,2.4,1.4,0.4,1679.223094527689,1484.9984647912488,0.6363636363636364,11
2026-03-14,Angers,Nice,0,2,A,Ligue1_2025-26,Ligue 1,1.2,0.4,1.0,0.4,0.6,2.0,1452.0196233633424,1522.6156252801554,0.2222222222222222,9
2026-03-15,Freiburg,Union Berlin,0,1,A,Bundesliga_2025-26,Bundesliga,1.4,1.2,1.8,0.8,1.0,1.8,1549.8075741267594,1477.3619228115429,0.09090909090909091,11
2026-03-15,Verona,Genoa,0,2,A,SerieA_2025-26,Serie A,0.8,0.8,1.6,1.4,1.4,1.2,1398.6346311367531,1495.50840099623,0.2222222222222222,9
2026-03-15,Strasbourg,Paris FC,0,0,D,Ligue1_2025-26,Ligue 1,1.2,1.4,1.2,1.2,0.6,1.4,1575.8254608667291,1495.7005059217784,1.0,1
2026-03-15,Metz,Toulouse,3,4,A,Ligue1_2025-26,Ligue 1,0.2,0.2,2.0,0.2,0.4,1.2,1358.8199529901722,1501.926006610346,0.0,3
2026-03-15,Stuttgart,RB Leipzig,1,0,H,Bundesliga_2025-26,Bundesliga,1.6,2.6,1.6,2.2,2.0,1.4,1607.9567950886374,1619.4267479940074,0.2727272727272727,11
2026-03-15,Rennes,Lille,1,2,A,Ligue1_2025-26,Ligue 1,2.4,2.4,0.8,1.8,0.8,0.4,1586.1052857736024,1615.26984684109,0.09090909090909091,11
2026-03-15,Werder Bremen,Mainz,0,2,A,Bundesliga_2025-26,Bundesliga,1.2,1.4,1.4,1.2,1.2,1.6,1488.967897383277,1507.2012503093122,0.5555555555555556,9
2026-03-15,Le Havre,Lyon,0,0,D,Ligue1_2025-26,Ligue 1,1.2,0.8,1.4,1.4,1.4,1.4,1460.7875979051466,1629.064022946191,0.2,5
2026-03-15,Pisa,Cagliari,3,1,H,SerieA_2025-26,Serie A,0.2,0.2,1.6,0.4,0.4,1.4,1423.972030151934,1452.4211433617802,0.0,1
2026-03-15,Como,Roma,2,1,H,SerieA_2025-26,Serie A,2.0,1.8,1.0,1.6,2.2,1.4,1609.8238129166211,1647.8142317283396,0.3333333333333333,3
2026-03-15,Betis,Celta,1,1,D,LaLiga_2025-26,La Liga,1.6,1.2,1.2,1.4,1.6,1.4,1597.812385869085,1554.0785494995516,0.2727272727272727,11
2026-03-15,Crystal Palace,Leeds,0,0,D,PL_2025-26,Premier League,1.8,1.6,1.2,1.0,1.2,1.2,1542.8274666722807,1460.1334287770999,0.42857142857142855,7
2026-03-15,Sociedad,Osasuna,3,1,H,LaLiga_2025-26,La Liga,1.4,2.0,2.2,1.6,1.2,1.0,1535.400548979702,1527.7388080950655,0.5454545454545454,11
2026-03-15,Barcelona,Sevilla,5,2,H,LaLiga_2025-26,La Liga,2.4,2.4,0.6,1.4,1.2,1.0,1788.4226304732251,1465.43237095428,0.7272727272727273,11
2026-03-15,Mallorca,Espanol,2,1,H,LaLiga_2025-26,La Liga,0.2,0.6,2.0,0.6,1.6,2.6,1455.3725658471421,1485.5866122815696,0.2857142857142857,7
2026-03-15,Lazio,Milan,1,0,H,SerieA_2025-26,Serie A,1.0,0.8,1.4,2.0,1.2,0.6,1576.5535490508087,1704.0620506367368,0.2727272727272727,11
2026-03-15,Man United,Aston Villa,3,1,H,PL_2025-26,Premier League,2.0,1.4,0.8,1.0,0.8,1.6,1595.3724478468628,1630.3787280910065,0.5454545454545454,11
2026-03-15,Nott'm Forest,Fulham,0,0,D,PL_2025-26,Premier League,0.4,0.8,1.6,1.2,1.2,1.6,1499.128571937416,1530.1835137986436,0.14285714285714285,7
2026-03-15,Liverpool,Tottenham,1,1,D,PL_2025-26,Premier League,1.8,1.8,1.2,0.0,0.8,2.6,1671.1437464518979,1447.992652620591,0.7272727272727273,11
2026-03-15,Sassuolo,Bologna,0,1,A,SerieA_2025-26,Serie A,1.8,1.6,1.8,1.8,1.0,0.8,1487.1150818853787,1560.8332149390092,0.2222222222222222,9
2026-03-16,Brentford,Wolves,2,2,D,PL_2025-26,Premier League,1.6,1.6,1.6,1.6,1.2,0.8,1573.1181492516232,1419.0710118985132,0.4444444444444444,9
2026-03-16,Cremonese,Fiorentina,1,4,A,SerieA_2025-26,Serie A,0.2,0.4,1.8,1.6,1.0,1.2,1416.9737226307668,1523.688430270256,0.0,3
2026-03-16,Vallecano,Levante,1,1,D,LaLiga_2025-26,La Liga,1.8,1.8,0.6,0.8,0.6,1.4,1509.6734336729419,1420.9409927496367,0.3333333333333333,3
2026-03-20,Cagliari,Napoli,0,1,A,SerieA_2025-26,Serie A,0.4,0.6,1.6,2.0,1.8,1.4,1444.451915061346,1707.6399150405875,0.0,9
2026-03-20,Lens,Angers,5,1,H,Ligue1_2025-26,Ligue 1,1.4,2.4,1.2,0.6,0.2,1.4,1647.4440550167858,1441.175323070526,0.6666666666666666,9
2026-03-20,Genoa,Udinese,0,2,A,SerieA_2025-26,Serie A,2.0,1.4,0.6,0.8,1.2,1.2,1505.5983787044026,1484.0242071246153,0.4444444444444444,9
2026-03-20,RB Leipzig,Hoffenheim,5,0,H,Bundesliga_2025-26,Bundesliga,1.6,1.6,1.4,1.6,2.0,1.2,1611.9210953913916,1560.272138182422,0.5454545454545454,11
2026-03-20,Villarreal,Sociedad,3,1,H,LaLiga_2025-26,La Liga,2.0,1.4,1.4,1.4,2.0,2.2,1655.0329979801666,1542.39731158766,0.36363636363636365,11
2026-03-20,Bournemouth,Man United,2,2,D,PL_2025-26,Premier League,1.4,0.6,0.4,2.0,1.6,1.0,1557.736155008009,1603.5232978137233,0.2857142857142857,7
2026-03-21,Auxerre,Brest,3,0,H,Ligue1_2025-26,Ligue 1,1.0,1.0,1.4,2.0,1.2,0.6,1442.1809011891537,1567.6378929357402,0.2,5
2026-03-21,FC Koln,M'gladbach,3,3,D,Bundesliga_2025-26,Bundesliga,0.4,1.0,2.0,1.2,1.0,1.8,1430.2622215610256,1479.7517525539772,0.4444444444444444,9
2026-03-21,Osasuna,Girona,1,0,H,LaLiga_2025-26,La Liga,1.0,1.0,1.4,1.6,1.8,1.2,1520.7420454871076,1510.512394213795,0.2857142857142857,7
2026-03-21,Nice,Paris SG,0,4,A,Ligue1_2025-26,Ligue 1,0.8,1.0,2.0,1.8,2.2,1.2,1533.4599255729718,1786.0518425119442,0.2727272727272727,11
2026-03-21,Elche,Mallorca,2,1,H,LaLiga_2025-26,La Liga,0.4,1.0,2.0,0.8,1.0,1.6,1409.6789718116665,1463.390547922529,0.4,5
2026-03-21,Espanol,Getafe,1,2,A,LaLiga_2025-26,La Liga,0.6,1.6,2.2,1.8,1.0,0.6,1477.5686302061827,1481.8926492586581,0.7142857142857143,7
2026-03-21,Levante,Oviedo,4,2,H,LaLiga_2025-26,La Liga,1.0,0.8,1.2,1.0,1.0,1.6,1425.8951749413752,1448.76160567701,1.0,1
2026-03-21,Sevilla,Valencia,0,2,A,LaLiga_2025-26,La Liga,1.2,1.4,1.8,1.8,1.4,1.0,1463.8214155530209,1500.8944363404203,0.36363636363636365,11
2026-03-21,Bayern Munich,Union Berlin,4,0,H,Bundesliga_2025-26,Bundesliga,2.6,2.8,1.2,1.2,1.0,1.6,1801.1253911376016,1491.9542497858615,0.5454545454545454,11
2026-03-21,Dortmund,Hamburg,3,2,H,Bundesliga_2025-26,Bundesliga,2.0,2.4,1.2,1.0,1.0,1.2,1697.369447489875,1492.096990967322,0.0,1
2026-03-21,Everton,Chelsea,3,0,H,PL_2025-26,Premier League,1.2,1.2,1.4,1.0,1.6,1.4,1551.9017379080842,1619.277208804048,0.2727272727272727,11
2026-03-21,Milan,Torino,3,2,H,SerieA_2025-26,Serie A,1.4,0.8,0.6,1.2,1.6,1.6,1693.271942639061,1492.144532890292,0.5454545454545454,11
2026-03-21,Juventus,Sassuolo,1,1,D,SerieA_2025-26,Serie A,1.4,2.0,1.6,1.8,1.6,1.0,1677.3983163433613,1476.3600685133595,0.6666666666666666,9
2026-03-21,Leeds,Brentford,0,0,D,PL_2025-26,Premier League,0.6,0.6,1.0,1.2,1.4,1.6,1464.9553433495912,1566.880120434034,0.2,5
2026-03-21,Fulham,Burnley,3,1,H,PL_2025-26,Premier League,1.4,1.0,1.2,1.0,1.4,1.8,1532.1422684793806,1369.1940072692341,0.2,5
2026-03-21,Brighton,Liverpool,2,1,H,PL_2025-26,Premier League,1.8,1.0,0.6,2.0,1.8,1.0,1572.358635602973,1663.8373244439003,0.2727272727272727,11
2026-03-21,Heidenheim,Leverkusen,3,3,D,Bundesliga_2025-26,Bundesliga,0.2,1.0,2.2,1.2,1.2,1.2,1374.926779023267,1678.2577759947649,0.0,5
2026-03-21,Toulouse,Lorient,1,0,H,Ligue1_2025-26,Ligue 1,0.8,1.2,1.6,1.8,2.0,1.4,1510.6916417582793,1516.8394750610885,0.4,5
2026-03-21,Parma,Cremonese,0,2,A,SerieA_2025-26,Serie A,1.6,1.0,1.2,0.2,0.4,2.2,1472.959019220803,1407.1669633934905,0.0,1
2026-03-21,Wolfsburg,Werder Bremen,0,1,A,Bundesliga_2025-26,Bundesliga,0.4,1.2,2.4,1.2,1.4,1.6,1432.7026498853315,1476.6569720647278,0.4444444444444444,9
2026-03-22,Roma,Lecce,1,0,H,SerieA_2025-26,Serie A,1.0,2.0,1.8,1.2,1.2,1.6,1639.5802983344665,1431.806585260444,0.7142857142857143,7
2026-03-22,Fiorentina,Inter,1,1,D,SerieA_2025-26,Serie A,2.0,1.4,1.0,2.0,1.6,0.8,1533.4951895075324,1778.3312290608949,0.18181818181818182,11
2026-03-22,Augsburg,Stuttgart,2,5,A,Bundesliga_2025-26,Bundesliga,1.8,1.4,1.2,2.2,2.6,1.2,1487.1254243404426,1615.4624476912531,0.09090909090909091,11
2026-03-22,Lyon,Monaco,1,2,A,Ligue1_2025-26,Ligue 1,1.0,1.2,1.4,3.0,2.6,0.8,1627.1237816595642,1632.2410308252765,0.6363636363636364,11
2026-03-22,Como,Pisa,5,0,H,SerieA_2025-26,Serie A,2.6,2.0,0.8,0.6,0.8,1.8,1618.0577463104942,1431.9412584523682,1.0,1
2026-03-22,Paris FC,Le Havre,3,2,H,Ligue1_2025-26,Ligue 1,1.2,0.6,1.4,0.8,0.4,1.2,1500.4654669630227,1462.7278391917735,0.0,1
2026-03-22,Marseille,Lille,1,2,A,Ligue1_2025-26,Ligue 1,2.0,1.4,1.2,2.2,1.2,0.6,1650.7885113217276,1627.2808672954286,0.09090909090909091,11
2026-03-22,Nantes,Strasbourg,2,3,A,Ligue1_2025-26,Ligue 1,0.6,0.6,1.2,1.4,1.2,0.8,1403.8221325908237,1571.0604998254848,0.18181818181818182,11
2026-03-22,Rennes,Metz,0,0,D,Ligue1_2025-26,Ligue 1,2.4,2.4,0.6,0.0,0.8,2.8,1574.0942653192637,1350.0543178422388,1.0,7
2026-03-22,Mainz,Ein Frankfurt,2,1,H,Bundesliga_2025-26,Bundesliga,1.2,1.2,1.6,2.0,1.6,0.6,1519.5121756278613,1577.4356439570015,0.09090909090909091,11
2026-03-22,Barcelona,Vallecano,1,0,H,LaLiga_2025-26,La Liga,2.4,2.8,1.0,1.4,1.4,0.8,1790.0335858744843,1504.7192514812034,0.3333333333333333,9
2026-03-22,Tottenham,Nott'm Forest,0,3,A,PL_2025-26,Premier League,0.2,1.0,2.4,0.6,0.6,1.0,1455.2990746285884,1497.169817256679,0.5714285714285714,7
2026-03-22,Newcastle,Sunderland,1,2,A,PL_2025-26,Premier League,1.8,1.6,1.4,0.8,0.6,1.2,1582.2517108635777,1522.1749260492531,0.0,1
2026-03-22,Aston Villa,West Ham,2,0,H,PL_2025-26,Premier League,0.8,0.8,2.0,1.2,1.0,1.4,1622.227878124146,1479.721126505355,0.2727272727272727,11
2026-03-22,St Pauli,Freiburg,1,2,A,Bundesliga_2025-26,Bundesliga,1.4,0.6,1.4,0.8,1.0,2.0,1446.3334299702162,1535.2152471524407,0.3333333333333333,3
2026-03-22,Real Madrid,Ath Madrid,3,2,H,LaLiga_2025-26,La Liga,1.8,2.2,1.2,2.4,1.8,1.4,1768.3446349998358,1682.3289100602797,0.2727272727272727,11
2026-03-22,Ath Bilbao,Betis,2,1,H,LaLiga_2025-26,La Liga,1.4,1.0,1.4,1.2,1.2,1.4,1557.8668063454559,1593.8962944755028,0.36363636363636365,11
2026-03-22,Celta,Alaves,3,4,A,LaLiga_2025-26,La Liga,1.6,1.6,1.2,0.6,1.2,1.8,1557.9946408931337,1451.4224747436797,0.6666666666666666,9
2026-03-22,Atalanta,Verona,1,0,H,SerieA_2025-26,Serie A,1.6,1.6,1.2,0.6,0.8,2.0,1647.143313192965,1388.5446534285804,0.6363636363636364,11
2026-03-22,Bologna,Lazio,0,2,A,SerieA_2025-26,Serie A,2.4,1.2,0.6,1.4,0.6,1.0,1571.5882283110284,1587.3436570484844,0.45454545454545453,11
2026-04-03,Paris SG,Toulouse,3,1,H,Ligue1_2025-26,Ligue 1,1.8,2.0,1.2,1.4,1.2,1.2,1791.9220742564735,1518.054200075372,0.7142857142857143,7
2026-04-03,Vallecano,Elche,1,0,H,LaLiga_2025-26,La Liga,1.2,1.2,0.8,0.8,1.4,2.2,1502.7564219891033,1418.354510973215,0.4,5
2026-04-04,Sociedad,Levante,2,0,H,LaLiga_2025-26,La Liga,1.4,2.0,2.0,1.6,1.6,1.4,1537.852749033263,1433.710861560072,0.4,5
2026-04-04,Mallorca,Real Madrid,2,1,H,LaLiga_2025-26,La Liga,0.8,1.0,1.6,1.8,2.0,1.4,1454.7150087609807,1773.4496827002877,0.1111111111111111,9
2026-04-04,Betis,Espanol,0,0,D,LaLiga_2025-26,La Liga,0.6,1.0,1.6,0.4,1.4,2.2,1585.7169858127895,1464.8824144107925,0.7142857142857143,7
2026-04-04,Ath Madrid,Barcelona,1,2,A,LaLiga_2025-26,La Liga,2.4,2.2,1.4,3.0,2.8,0.6,1677.2238623598278,1791.9964153665844,0.2727272727272727,11
2026-04-04,Leverkusen,Wolfsburg,6,3,H,Bundesliga_2025-26,Bundesliga,1.4,1.8,1.6,0.2,0.8,2.2,1672.9931865313106,1421.1033735641079,0.45454545454545453,11
2026-04-04,Stuttgart,Dortmund,0,2,A,Bundesliga_2025-26,Bundesliga,2.2,3.0,1.4,2.0,2.2,1.6,1624.6486462977805,1700.312050159292,0.45454545454545453,11
2026-04-04,Werder Bremen,RB Leipzig,1,2,A,Bundesliga_2025-26,Bundesliga,1.8,1.6,1.0,2.0,2.2,1.0,1488.2562483859515,1617.813864084541,0.0,9
2026-04-04,Hoffenheim,Mainz,1,2,A,Bundesliga_2025-26,Bundesliga,1.0,1.4,2.2,1.8,1.6,1.0,1554.3793694892727,1528.3070019009017,0.18181818181818182,11
2026-04-04,M'gladbach,Heidenheim,2,2,D,Bundesliga_2025-26,Bundesliga,1.4,1.6,1.8,0.4,1.6,2.6,1481.1954042125772,1380.1913684867213,0.8,5
2026-04-04,Lille,Lens,3,0,H,Ligue1_2025-26,Ligue 1,2.6,1.4,0.6,1.4,2.4,1.4,1640.6931638829783,1650.37229385408,0.5454545454545454,11
2026-04-04,Sassuolo,Cagliari,2,1,H,SerieA_2025-26,Serie A,1.4,1.4,1.0,0.4,0.6,1.4,1483.3557676952757,1438.8314259195654,0.14285714285714285,7
2026-04-04,Freiburg,Bayern Munich,2,3,A,Bundesliga_2025-26,Bundesliga,1.4,1.4,1.6,2.6,3.0,1.2,1545.5351449885231,1802.8581754348484,0.0,11
2026-04-04,Strasbourg,Nice,3,1,H,Ligue1_2025-26,Ligue 1,1.8,1.4,0.8,0.8,1.0,2.4,1579.1490280792752,1527.5896938284425,0.2727272727272727,11
2026-04-04,Brest,Rennes,3,4,A,Ligue1_2025-26,Ligue 1,1.8,1.0,1.0,2.0,1.8,0.4,1556.9064902293098,1566.7759396427675,0.18181818181818182,11
2026-04-04,Lazio,Parma,1,1,D,SerieA_2025-26,Serie A,2.0,1.0,0.6,1.0,0.6,1.4,1599.721981753514,1458.519132563792,0.6,5
2026-04-04,Verona,Fiorentina,0,1,A,SerieA_2025-26,Serie A,0.6,0.6,1.8,1.6,1.2,1.0,1386.2922651006434,1537.4381063288317,0.2727272727272727,11
2026-04-04,Hamburg,Augsburg,1,1,D,Bundesliga_2025-26,Bundesliga,0.8,1.2,1.6,1.2,1.6,2.2,1489.154388297905,1477.9392257339152,0.0,1
2026-04-05,Ein Frankfurt,FC Koln,2,2,D,Bundesliga_2025-26,Bundesliga,1.4,1.2,1.0,0.6,1.4,2.0,1568.6408176839611,1428.8185699024257,0.2222222222222222,9
2026-04-05,Inter,Roma,5,2,H,SerieA_2025-26,Serie A,1.6,1.2,0.6,1.4,1.8,1.4,1774.3883122395955,1642.486949264415,0.7272727272727273,11
2026-04-05,Getafe,Ath Bilbao,2,0,H,LaLiga_2025-26,La Liga,1.8,1.0,0.6,1.4,1.0,1.4,1494.5788650540483,1566.0461150081692,0.09090909090909091,11
2026-04-05,Valencia,Celta,2,3,A,LaLiga_2025-26,La Liga,1.8,1.4,1.0,1.4,1.8,1.6,1512.6860722365823,1542.6629502859785,0.5454545454545454,11
2026-04-05,Cremonese,Bologna,1,2,A,SerieA_2025-26,Serie A,0.6,0.8,2.2,1.8,0.8,0.8,1421.6068500505014,1559.2099036059988,0.3333333333333333,3
2026-04-05,Union Berlin,St Pauli,1,1,D,Bundesliga_2025-26,Bundesliga,1.2,0.6,1.8,1.4,0.8,1.0,1490.2214654886147,1436.0135321341338,0.6666666666666666,3
2026-04-05,Oviedo,Sevilla,1,0,H,LaLiga_2025-26,La Liga,0.8,0.8,1.8,1.0,1.2,2.0,1440.9459190583132,1452.0297796568589,0.0,1
2026-04-05,Lorient,Paris FC,1,1,D,Ligue1_2025-26,Ligue 1,1.2,1.6,1.6,1.8,1.2,0.8,1509.4769167439958,1506.6964726845572,0.0,1
2026-04-05,Monaco,Marseille,2,1,H,Ligue1_2025-26,Ligue 1,3.0,2.4,0.8,1.8,1.2,1.2,1644.9060500888947,1637.376214734178,0.36363636363636365,11
